location_id,sensor_id,parameter,display_name,unit,value,datetime,station,latitude,longitude
6929,12235044,no2,NO₂,ppb,18.9,2026-04-29T06:00:00+05:30,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
6929,14340752,nox,NOX,ppb,0.0146,2026-04-29T06:00:00+05:30,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
6929,14340753,wind_direction,Wind direction,deg,213.0,2026-04-29T06:00:00+05:30,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
6929,14340754,wind_speed,Wind speed,m/s,1.5,2026-04-29T06:00:00+05:30,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
6931,20147,so2,SO₂ mass,µg/m³,1.7,2022-10-31T06:15:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,19954,o3,O₃ mass,µg/m³,3.1,2022-10-31T06:15:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,19956,no2,NO₂ mass,µg/m³,44.9,2022-10-31T06:15:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,19957,co,CO mass,µg/m³,1400.0,2022-10-31T06:15:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,20150,pm25,PM2.5,µg/m³,246.0,2022-10-31T06:15:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,19906,pm10,PM10,µg/m³,423.0,2022-10-31T06:15:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235022,so2,SO₂,ppb,8.1,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235015,co,CO,ppb,0.37,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235017,no2,NO₂,ppb,12.1,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235023,temperature,Temperature (C),c,27.0,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235021,relativehumidity,RH,%,67.0,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235016,no,NO,ppb,4.5,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235019,pm10,PM10,µg/m³,360.0,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235018,o3,O₃ mass,µg/m³,24.8,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,12235020,pm25,PM2.5,µg/m³,51.0,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,14340743,nox,NOX,ppb,0.0101,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,14340744,wind_direction,Wind direction,deg,265.0,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6931,14340745,wind_speed,Wind speed,m/s,1.6,2026-04-29T06:00:00+05:30,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
6932,19935,pm25,PM2.5,µg/m³,290.0,2022-10-31T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,19948,no2,NO₂ mass,µg/m³,45.1,2022-10-31T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,19939,co,CO mass,µg/m³,1300.0,2022-10-31T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,19912,so2,SO₂ mass,µg/m³,16.5,2022-10-25T10:15:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,19950,o3,O₃ mass,µg/m³,7.5,2022-10-31T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,19936,pm10,PM10,µg/m³,449.0,2022-10-31T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235699,relativehumidity,RH,%,69.0,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235698,pm25,PM2.5,µg/m³,27.0,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235697,pm10,PM10,µg/m³,86.0,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235693,co,CO,ppb,0.61,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235694,no,NO,ppb,3.1,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235700,so2,SO₂,ppb,7.9,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235695,no2,NO₂,ppb,21.5,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235701,temperature,Temperature (C),c,25.0,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,12235696,o3,O₃ mass,µg/m³,13.8,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,14340882,nox,NOX,ppb,0.013900000000000001,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,14340884,wind_speed,Wind speed,m/s,6.5,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6932,14340883,wind_direction,Wind direction,deg,133.0,2026-04-29T06:00:00+05:30,"Alipur, Delhi - DPCC",28.815329,77.15301
6934,19925,co,CO mass,µg/m³,2200.0,2022-10-31T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,19919,pm25,PM2.5,µg/m³,245.0,2022-10-31T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,19943,so2,SO₂ mass,µg/m³,9.9,2022-10-31T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,19941,pm10,PM10,µg/m³,354.0,2022-10-31T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,19930,no2,NO₂ mass,µg/m³,97.5,2022-10-31T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,19917,o3,O₃ mass,µg/m³,2.1,2022-10-31T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235007,no,NO,ppb,1.7,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235006,co,CO,ppb,0.47,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235010,pm10,PM10,µg/m³,420.0,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235011,pm25,PM2.5,µg/m³,46.0,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235014,temperature,Temperature (C),c,28.4,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235009,o3,O₃ mass,µg/m³,38.4,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235012,relativehumidity,RH,%,50.0,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235008,no2,NO₂,ppb,17.0,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,12235013,so2,SO₂,ppb,12.3,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,14340742,wind_speed,Wind speed,m/s,5.1,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,14340741,wind_direction,Wind direction,deg,54.0,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6934,14340740,nox,NOX,ppb,0.0104,2026-04-29T06:00:00+05:30,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
6936,19940,co,CO mass,µg/m³,790.0,2022-10-31T07:00:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,19931,o3,O₃ mass,µg/m³,39.26,2022-10-31T07:00:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,19922,pm25,PM2.5,µg/m³,238.8,2022-10-31T07:00:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,19945,no2,NO₂ mass,µg/m³,19.85,2022-10-31T07:00:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,19928,pm10,PM10,µg/m³,343.6,2022-10-31T07:00:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,19920,so2,SO₂ mass,µg/m³,8.59,2022-10-31T07:00:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233902,o3,O₃ mass,µg/m³,21.39,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233904,pm25,PM2.5,µg/m³,74.6,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14341895,wind_speed,Wind speed,m/s,2.16,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14341893,nox,NOX,ppb,0.020120000000000002,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233900,no,NO,ppb,9.68,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233907,temperature,Temperature (C),c,34.43,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233906,so2,SO₂,ppb,4.12,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233899,co,CO,ppb,0.86,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14341894,wind_direction,Wind direction,deg,195.22,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233901,no2,NO₂,ppb,11.03,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233905,relativehumidity,RH,%,66.6,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6936,14233903,pm10,PM10,µg/m³,139.6,2026-04-28T16:30:00+05:30,"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254
6938,19932,o3,O₃ mass,µg/m³,9.0,2022-10-31T06:15:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,19938,so2,SO₂ mass,µg/m³,0.6,2022-10-31T06:15:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,19933,pm10,PM10,µg/m³,421.0,2022-10-31T06:15:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,19934,pm25,PM2.5,µg/m³,287.0,2022-10-31T06:15:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,19926,co,CO mass,µg/m³,3200.0,2022-10-31T06:15:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,19929,no2,NO₂ mass,µg/m³,21.1,2022-10-31T06:15:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235128,co,CO,ppb,0.84,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235135,so2,SO₂,ppb,13.2,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235129,no,NO,ppb,1.1,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235134,relativehumidity,RH,%,46.0,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235133,pm25,PM2.5,µg/m³,33.0,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235132,pm10,PM10,µg/m³,156.0,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235131,o3,O₃ mass,µg/m³,26.9,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235136,temperature,Temperature (C),c,29.4,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,12235130,no2,NO₂,ppb,24.3,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,14340779,wind_direction,Wind direction,deg,342.0,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,14340780,wind_speed,Wind speed,m/s,5.6,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6938,14340778,nox,NOX,ppb,0.013800000000000002,2026-04-29T05:45:00+05:30,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
6957,20018,o3,O₃ mass,µg/m³,9.1,2022-10-31T06:15:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,20019,pm10,PM10,µg/m³,317.0,2022-10-31T06:15:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,20021,so2,SO₂ mass,µg/m³,12.4,2022-10-31T06:15:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,20020,pm25,PM2.5,µg/m³,235.0,2022-10-31T06:15:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,20015,co,CO mass,µg/m³,700.0,2022-10-31T06:15:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,20017,no2,NO₂ mass,µg/m³,88.7,2022-10-31T06:15:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235034,no,NO,ppb,5.7,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235037,pm10,PM10,µg/m³,282.0,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235035,no2,NO₂,ppb,27.6,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235041,temperature,Temperature (C),c,26.7,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235038,pm25,PM2.5,µg/m³,97.0,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235039,relativehumidity,RH,%,61.0,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235040,so2,SO₂,ppb,10.3,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235036,o3,O₃ mass,µg/m³,30.9,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,12235033,co,CO,ppb,0.72,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,14340750,wind_direction,Wind direction,deg,329.0,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,14340749,nox,NOX,ppb,0.0193,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6957,14340751,wind_speed,Wind speed,m/s,7.9,2026-04-29T06:00:00+05:30,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
6960,20039,o3,O₃ mass,µg/m³,1.4,2022-10-31T06:15:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,20049,pm25,PM2.5,µg/m³,256.0,2022-10-31T06:15:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,20055,so2,SO₂ mass,µg/m³,3.6,2022-10-31T06:15:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,20037,no2,NO₂ mass,µg/m³,89.7,2022-10-31T06:15:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,20040,pm10,PM10,µg/m³,354.0,2022-10-31T06:15:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235104,temperature,Temperature (C),c,28.2,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235098,no2,NO₂,ppb,19.1,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235096,co,CO,ppb,0.63,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235100,pm10,PM10,µg/m³,285.0,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235097,no,NO,ppb,6.0,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235099,o3,O₃ mass,µg/m³,29.4,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235103,so2,SO₂,ppb,6.7,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235102,relativehumidity,RH,%,54.0,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,12235101,pm25,PM2.5,µg/m³,39.0,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,14340769,nox,NOX,ppb,0.015099999999999999,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,14340770,wind_direction,Wind direction,deg,205.0,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6960,14340771,wind_speed,Wind speed,m/s,7.1,2026-04-29T06:00:00+05:30,"Patparganj, Delhi - DPCC",28.623748,77.287205
6980,20187,no2,NO₂ mass,µg/m³,121.1,2022-10-16T21:30:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,20207,so2,SO₂ mass,µg/m³,21.1,2022-10-16T21:30:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,20186,co,CO mass,µg/m³,8970.0,2022-10-13T11:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,20189,o3,O₃ mass,µg/m³,7.92,2022-10-16T21:30:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,20206,pm25,PM2.5,µg/m³,91.0,2022-10-16T21:30:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,20194,pm10,PM10,µg/m³,374.0,2022-10-16T21:30:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235948,no2,NO₂,ppb,0.1,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235946,co,CO,ppb,0.55,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235949,o3,O₃ mass,µg/m³,46.26,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235950,pm10,PM10,µg/m³,469.0,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235954,temperature,Temperature (C),c,32.0,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235952,relativehumidity,RH,%,38.0,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235953,so2,SO₂,ppb,6.7,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235947,no,NO,ppb,13.0,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,12235951,pm25,PM2.5,µg/m³,37.0,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,14340948,wind_direction,Wind direction,deg,259.0,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,14340947,nox,NOX,ppb,0.0106,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
6980,14340949,wind_speed,Wind speed,m/s,3.9,2026-04-29T05:45:00+05:30,"Sector-1, Noida - UPPCB",28.589247,77.321962
7005,20292,o3,O₃ mass,µg/m³,112.4,2022-10-26T13:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,20295,co,CO mass,µg/m³,2220.0,2022-10-31T07:30:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,20294,no2,NO₂ mass,µg/m³,70.0,2022-10-31T07:30:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,20290,pm25,PM2.5,µg/m³,224.0,2022-10-31T07:30:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,20293,pm10,PM10,µg/m³,311.0,2022-10-31T07:30:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,20291,so2,SO₂ mass,µg/m³,4.1,2022-10-31T07:30:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12264381,o3,O₃ mass,µg/m³,50.8,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235785,no2,NO₂,ppb,11.6,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235788,relativehumidity,RH,%,48.0,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235787,pm25,PM2.5,µg/m³,206.0,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235784,no,NO,ppb,2.1,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235790,temperature,Temperature (C),c,29.6,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235786,pm10,PM10,µg/m³,523.0,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235783,co,CO,ppb,0.95,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,12235789,so2,SO₂,ppb,24.2,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,14340911,wind_direction,Wind direction,deg,227.0,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,14340912,wind_speed,Wind speed,m/s,6.1,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
7005,14340910,nox,NOX,ppb,0.0067,2026-04-29T02:15:00+05:30,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
